repo_name,repo_owner,git_url,api_base_url,source_type
django-shop-simplevariations,chrisglass,git://github.com/chrisglass/django-shop-simplevariations.git,http://api.github.com,github_repo
FOSTwitterBundle,FriendsOfSymfony,git://github.com/FriendsOfSymfony/FOSTwitterBundle.git,http://api.github.com,github_repo
ducttape,jhclark,git://github.com/jhclark/ducttape.git,http://api.github.com,github_repo
MyMediaLite,zenogantner,git://github.com/zenogantner/MyMediaLite.git,http://api.github.com,github_repo
jquery-mobile-simpledialog,jtsage,git://github.com/jtsage/jquery-mobile-simpledialog.git,http://api.github.com,github_repo
uwcs-website,UWCS,git://github.com/UWCS/uwcs-website.git,http://api.github.com,github_repo
nit,Morriar,git://github.com/Morriar/nit.git,http://api.github.com,github_repo
jquery-ui-carousel,richardscarrott,git://github.com/richardscarrott/jquery-ui-carousel.git,http://api.github.com,github_repo
bitcoin,sipa,git://github.com/sipa/bitcoin.git,http://api.github.com,github_repo
Varnish-Book,varnish,git://github.com/varnish/Varnish-Book.git,http://api.github.com,github_repo
erlzmq2,zeromq,git://github.com/zeromq/erlzmq2.git,http://api.github.com,github_repo
tine20,tine20,git://github.com/tine20/tine20.git,http://api.github.com,github_repo
ideavim,JetBrains,git://github.com/JetBrains/ideavim.git,http://api.github.com,github_repo
pow,basecamp,git://github.com/basecamp/pow.git,http://api.github.com,github_repo
asciinema-server,asciinema,git://github.com/asciinema/asciinema-server.git,http://api.github.com,github_repo
scipy,scipy,git://github.com/scipy/scipy.git,http://api.github.com,github_repo
cowboy,ninenines,git://github.com/ninenines/cowboy.git,http://api.github.com,github_repo
ical.js,peterbraden,git://github.com/peterbraden/ical.js.git,http://api.github.com,github_repo
scrumblr,aliasaria,git://github.com/aliasaria/scrumblr.git,http://api.github.com,github_repo
ihatemoney,spiral-project,git://github.com/spiral-project/ihatemoney.git,http://api.github.com,github_repo
OpenShadingLanguage,imageworks,git://github.com/imageworks/OpenShadingLanguage.git,http://api.github.com,github_repo
riab,AIFDR,git://github.com/AIFDR/riab.git,http://api.github.com,github_repo
oce,tpaviot,git://github.com/tpaviot/oce.git,http://api.github.com,github_repo
pygments.rb,tmm1,git://github.com/tmm1/pygments.rb.git,http://api.github.com,github_repo
nodegit.github.com,nodegit,git://github.com/nodegit/nodegit.github.com.git,http://api.github.com,github_repo
LogBlock,LogBlock,git://github.com/LogBlock/LogBlock.git,http://api.github.com,github_repo
xwiki-platform,xwiki,git://github.com/xwiki/xwiki-platform.git,http://api.github.com,github_repo
Haraka,haraka,git://github.com/haraka/Haraka.git,http://api.github.com,github_repo
SeqPrep,jstjohn,git://github.com/jstjohn/SeqPrep.git,http://api.github.com,github_repo
echoprint-codegen,spotify,git://github.com/spotify/echoprint-codegen.git,http://api.github.com,github_repo
SilverpopPHP,simpleweb,git://github.com/simpleweb/SilverpopPHP.git,http://api.github.com,github_repo
phirehose,fennb,git://github.com/fennb/phirehose.git,http://api.github.com,github_repo
taglib,taglib,git://github.com/taglib/taglib.git,http://api.github.com,github_repo
scribble-java,scribble,git://github.com/scribble/scribble-java.git,http://api.github.com,github_repo
concrete5-legacy,concrete5,git://github.com/concrete5/concrete5-legacy.git,http://api.github.com,github_repo
filebrowser-safe,stephenmcd,git://github.com/stephenmcd/filebrowser-safe.git,http://api.github.com,github_repo
appcachefacts,shinypb,git://github.com/shinypb/appcachefacts.git,http://api.github.com,github_repo
FreeRDP-old,FreeRDP,git://github.com/FreeRDP/FreeRDP-old.git,http://api.github.com,github_repo
hydra-head,samvera,git://github.com/samvera/hydra-head.git,http://api.github.com,github_repo
gridx,oria,git://github.com/oria/gridx.git,http://api.github.com,github_repo
httpagentparser,shon,git://github.com/shon/httpagentparser.git,http://api.github.com,github_repo
webcouturier.dropdownmenu,mishunov,git://github.com/mishunov/webcouturier.dropdownmenu.git,http://api.github.com,github_repo
emite,EmiteGWT,git://github.com/EmiteGWT/emite.git,http://api.github.com,github_repo
hablar,EmiteGWT,git://github.com/EmiteGWT/hablar.git,http://api.github.com,github_repo
momoko,FSX,git://github.com/FSX/momoko.git,http://api.github.com,github_repo
3bmd,3b,git://github.com/3b/3bmd.git,http://api.github.com,github_repo
logster,etsy,git://github.com/etsy/logster.git,http://api.github.com,github_repo
qwery,ded,git://github.com/ded/qwery.git,http://api.github.com,github_repo
vim-slim,slim-template,git://github.com/slim-template/vim-slim.git,http://api.github.com,github_repo
hastache,lymar,git://github.com/lymar/hastache.git,http://api.github.com,github_repo
SublimeRope,JulianEberius,git://github.com/JulianEberius/SublimeRope.git,http://api.github.com,github_repo
psmoveapi,thp,git://github.com/thp/psmoveapi.git,http://api.github.com,github_repo
FOSCommentBundle,FriendsOfSymfony,git://github.com/FriendsOfSymfony/FOSCommentBundle.git,http://api.github.com,github_repo
rstat.us,hotsh,git://github.com/hotsh/rstat.us.git,http://api.github.com,github_repo
handbook,nodejitsu,git://github.com/nodejitsu/handbook.git,http://api.github.com,github_repo
mailer,marrow,git://github.com/marrow/mailer.git,http://api.github.com,github_repo
unirest-php,Kong,git://github.com/Kong/unirest-php.git,http://api.github.com,github_repo
unirest-ruby,Kong,git://github.com/Kong/unirest-ruby.git,http://api.github.com,github_repo
unirest-python,Kong,git://github.com/Kong/unirest-python.git,http://api.github.com,github_repo
api_auth,mgomes,git://github.com/mgomes/api_auth.git,http://api.github.com,github_repo
Gambot,grickit,git://github.com/grickit/Gambot.git,http://api.github.com,github_repo
simple-excel-php,faisalman,git://github.com/faisalman/simple-excel-php.git,http://api.github.com,github_repo
node-dateformat,felixge,git://github.com/felixge/node-dateformat.git,http://api.github.com,github_repo
flashrom,flashrom,git://github.com/flashrom/flashrom.git,http://api.github.com,github_repo
EventSource,Yaffle,git://github.com/Yaffle/EventSource.git,http://api.github.com,github_repo
inliner,remy,git://github.com/remy/inliner.git,http://api.github.com,github_repo
mandango,mandango,git://github.com/mandango/mandango.git,http://api.github.com,github_repo
latex3,latex3,git://github.com/latex3/latex3.git,http://api.github.com,github_repo
mx,clutter-project,git://github.com/clutter-project/mx.git,http://api.github.com,github_repo
libturpial,satanas,git://github.com/satanas/libturpial.git,http://api.github.com,github_repo
frab,frab,git://github.com/frab/frab.git,http://api.github.com,github_repo
cloudhopper-smpp,twitter-archive,git://github.com/twitter-archive/cloudhopper-smpp.git,http://api.github.com,github_repo
python-guide,realpython,git://github.com/realpython/python-guide.git,http://api.github.com,github_repo
playframework-elasticsearch,feliperazeek,git://github.com/feliperazeek/playframework-elasticsearch.git,http://api.github.com,github_repo
virtualenv-clone,edwardgeorge,git://github.com/edwardgeorge/virtualenv-clone.git,http://api.github.com,github_repo
poweradmin,poweradmin,git://github.com/poweradmin/poweradmin.git,http://api.github.com,github_repo
phpredis,phpredis,git://github.com/phpredis/phpredis.git,http://api.github.com,github_repo
slatwall,ten24,git://github.com/ten24/slatwall.git,http://api.github.com,github_repo
stream-lib,addthis,git://github.com/addthis/stream-lib.git,http://api.github.com,github_repo
toner,Citytracking,git://github.com/Citytracking/toner.git,http://api.github.com,github_repo
minc,BIC-MNI,git://github.com/BIC-MNI/minc.git,http://api.github.com,github_repo
dogapi-rb,DataDog,git://github.com/DataDog/dogapi-rb.git,http://api.github.com,github_repo
node-recurly,robrighter,git://github.com/robrighter/node-recurly.git,http://api.github.com,github_repo
json-schema,justinrainbow,git://github.com/justinrainbow/json-schema.git,http://api.github.com,github_repo
git-big-picture,esc,git://github.com/esc/git-big-picture.git,http://api.github.com,github_repo
jasy,zynga,git://github.com/zynga/jasy.git,http://api.github.com,github_repo
js-flipsnap,hokaccha,git://github.com/hokaccha/js-flipsnap.git,http://api.github.com,github_repo
earthquake,jugyo,git://github.com/jugyo/earthquake.git,http://api.github.com,github_repo
thumbor,thumbor,git://github.com/thumbor/thumbor.git,http://api.github.com,github_repo
pyepics,pyepics,git://github.com/pyepics/pyepics.git,http://api.github.com,github_repo
django-templated-email,vintasoftware,git://github.com/vintasoftware/django-templated-email.git,http://api.github.com,github_repo
myschoolcommute,MAPC,git://github.com/MAPC/myschoolcommute.git,http://api.github.com,github_repo
tabview,TabViewer,git://github.com/TabViewer/tabview.git,http://api.github.com,github_repo
docpad,docpad,git://github.com/docpad/docpad.git,http://api.github.com,github_repo
alphaTab,CoderLine,git://github.com/CoderLine/alphaTab.git,http://api.github.com,github_repo
App-Inventor-Gallery,derrell,git://github.com/derrell/App-Inventor-Gallery.git,http://api.github.com,github_repo
topspin-wordpress,topspin,git://github.com/topspin/topspin-wordpress.git,http://api.github.com,github_repo
JCL,kamranzafar,git://github.com/kamranzafar/JCL.git,http://api.github.com,github_repo
folsom,boundary,git://github.com/boundary/folsom.git,http://api.github.com,github_repo
openrasta-core,openrasta,git://github.com/openrasta/openrasta-core.git,http://api.github.com,github_repo
codelibrary,indy256,git://github.com/indy256/codelibrary.git,http://api.github.com,github_repo
rapache,jeffreyhorner,git://github.com/jeffreyhorner/rapache.git,http://api.github.com,github_repo
Chipy,brianray,git://github.com/brianray/Chipy.git,http://api.github.com,github_repo
clx,sharplispers,git://github.com/sharplispers/clx.git,http://api.github.com,github_repo
ip-address,beaugunderson,git://github.com/beaugunderson/ip-address.git,http://api.github.com,github_repo
opalang,MLstate,git://github.com/MLstate/opalang.git,http://api.github.com,github_repo
TiddlyWiki,TiddlyWiki,git://github.com/TiddlyWiki/TiddlyWiki.git,http://api.github.com,github_repo
bigbluebutton_rails,mconf,git://github.com/mconf/bigbluebutton_rails.git,http://api.github.com,github_repo
Github-Bugzilla-Tweaks,autonome,git://github.com/autonome/Github-Bugzilla-Tweaks.git,http://api.github.com,github_repo
carrierwave_backgrounder,lardawge,git://github.com/lardawge/carrierwave_backgrounder.git,http://api.github.com,github_repo
trinidad,trinidad,git://github.com/trinidad/trinidad.git,http://api.github.com,github_repo
serial,wjwwood,git://github.com/wjwwood/serial.git,http://api.github.com,github_repo
edbrowse,CMB,git://github.com/CMB/edbrowse.git,http://api.github.com,github_repo
ocanvas,koggdal,git://github.com/koggdal/ocanvas.git,http://api.github.com,github_repo
inphosite,inpho,git://github.com/inpho/inphosite.git,http://api.github.com,github_repo
Slim-Extras,codeguy,git://github.com/codeguy/Slim-Extras.git,http://api.github.com,github_repo
node-neo4j,thingdom,git://github.com/thingdom/node-neo4j.git,http://api.github.com,github_repo
Glowstone-Legacy,GlowstoneMC,git://github.com/GlowstoneMC/Glowstone-Legacy.git,http://api.github.com,github_repo
jsrepl,replit-archive,git://github.com/replit-archive/jsrepl.git,http://api.github.com,github_repo
Flycut,TermiT,git://github.com/TermiT/Flycut.git,http://api.github.com,github_repo
objective-c-sql-query-builder,ziminji,git://github.com/ziminji/objective-c-sql-query-builder.git,http://api.github.com,github_repo
residualvm,residualvm,git://github.com/residualvm/residualvm.git,http://api.github.com,github_repo
omnisharp-vim,OmniSharp,git://github.com/OmniSharp/omnisharp-vim.git,http://api.github.com,github_repo
punbb,punbb,git://github.com/punbb/punbb.git,http://api.github.com,github_repo
slimit,rspivak,git://github.com/rspivak/slimit.git,http://api.github.com,github_repo
splunk-sdk-python,splunk,git://github.com/splunk/splunk-sdk-python.git,http://api.github.com,github_repo
Protobuf-PHP,drslump,git://github.com/drslump/Protobuf-PHP.git,http://api.github.com,github_repo
seedbank,james2m,git://github.com/james2m/seedbank.git,http://api.github.com,github_repo
grails-google-visualization,bmuschko,git://github.com/bmuschko/grails-google-visualization.git,http://api.github.com,github_repo
seesaw,daveray,git://github.com/daveray/seesaw.git,http://api.github.com,github_repo
Typo.js,cfinke,git://github.com/cfinke/Typo.js.git,http://api.github.com,github_repo
porthole,ternarylabs,git://github.com/ternarylabs/porthole.git,http://api.github.com,github_repo
dexy,dexy,git://github.com/dexy/dexy.git,http://api.github.com,github_repo
Chameleon,BigZaphod,git://github.com/BigZaphod/Chameleon.git,http://api.github.com,github_repo
Board,SilexLab,git://github.com/SilexLab/Board.git,http://api.github.com,github_repo
node-tap,tapjs,git://github.com/tapjs/node-tap.git,http://api.github.com,github_repo
typhoon,culanth,git://github.com/culanth/typhoon.git,http://api.github.com,github_repo
FOSRestBundle,FriendsOfSymfony,git://github.com/FriendsOfSymfony/FOSRestBundle.git,http://api.github.com,github_repo
hair_trigger,jenseng,git://github.com/jenseng/hair_trigger.git,http://api.github.com,github_repo
ruby-net-ldap,ruby-ldap,git://github.com/ruby-ldap/ruby-net-ldap.git,http://api.github.com,github_repo
czmq,zeromq,git://github.com/zeromq/czmq.git,http://api.github.com,github_repo
biostar-central,ialbert,git://github.com/ialbert/biostar-central.git,http://api.github.com,github_repo
Hermes,HermesApp,git://github.com/HermesApp/Hermes.git,http://api.github.com,github_repo
chipKIT32-MAX,chipKIT32,git://github.com/chipKIT32/chipKIT32-MAX.git,http://api.github.com,github_repo
radiant-clipped-extension,radiant,git://github.com/radiant/radiant-clipped-extension.git,http://api.github.com,github_repo
Flexget,Flexget,git://github.com/Flexget/Flexget.git,http://api.github.com,github_repo
java-saml,onelogin,git://github.com/onelogin/java-saml.git,http://api.github.com,github_repo
puppet-rabbitmq,voxpupuli,git://github.com/voxpupuli/puppet-rabbitmq.git,http://api.github.com,github_repo
gradle-gaelyk-plugin,gaelyk,git://github.com/gaelyk/gradle-gaelyk-plugin.git,http://api.github.com,github_repo
libqb,ClusterLabs,git://github.com/ClusterLabs/libqb.git,http://api.github.com,github_repo
elmah-mvc,alexbeletsky,git://github.com/alexbeletsky/elmah-mvc.git,http://api.github.com,github_repo
cheshire,dakrone,git://github.com/dakrone/cheshire.git,http://api.github.com,github_repo
minko,aerys,git://github.com/aerys/minko.git,http://api.github.com,github_repo
hojehatransportes,jpgneves,git://github.com/jpgneves/hojehatransportes.git,http://api.github.com,github_repo
firegento-dynamiccategory,firegento,git://github.com/firegento/firegento-dynamiccategory.git,http://api.github.com,github_repo
rvc,vmware,git://github.com/vmware/rvc.git,http://api.github.com,github_repo
rbvmomi,vmware,git://github.com/vmware/rbvmomi.git,http://api.github.com,github_repo
Alchemy-Websockets,Olivine-Labs,git://github.com/Olivine-Labs/Alchemy-Websockets.git,http://api.github.com,github_repo
umurmur,umurmur,git://github.com/umurmur/umurmur.git,http://api.github.com,github_repo
jack,LiveRamp,git://github.com/LiveRamp/jack.git,http://api.github.com,github_repo
qml-box2d,qml-box2d,git://github.com/qml-box2d/qml-box2d.git,http://api.github.com,github_repo
flambe,aduros,git://github.com/aduros/flambe.git,http://api.github.com,github_repo
bridge_troll,railsbridge,git://github.com/railsbridge/bridge_troll.git,http://api.github.com,github_repo
overcommit,brigade,git://github.com/brigade/overcommit.git,http://api.github.com,github_repo
jstat,jstat,git://github.com/jstat/jstat.git,http://api.github.com,github_repo
LiipThemeBundle,liip,git://github.com/liip/LiipThemeBundle.git,http://api.github.com,github_repo
driveless,blazingcloud,git://github.com/blazingcloud/driveless.git,http://api.github.com,github_repo
Last-Escape,lendrick,git://github.com/lendrick/Last-Escape.git,http://api.github.com,github_repo
puppet-mcollective,voxpupuli,git://github.com/voxpupuli/puppet-mcollective.git,http://api.github.com,github_repo
redcarpet,vmg,git://github.com/vmg/redcarpet.git,http://api.github.com,github_repo
octave-doctest,catch22,git://github.com/catch22/octave-doctest.git,http://api.github.com,github_repo
UIZE-JavaScript-Framework,UIZE,git://github.com/UIZE/UIZE-JavaScript-Framework.git,http://api.github.com,github_repo
json-mode,joshwnj,git://github.com/joshwnj/json-mode.git,http://api.github.com,github_repo
luaposix,luaposix,git://github.com/luaposix/luaposix.git,http://api.github.com,github_repo
diva.js,DDMAL,git://github.com/DDMAL/diva.js.git,http://api.github.com,github_repo
SFML,SFML,git://github.com/SFML/SFML.git,http://api.github.com,github_repo
mediamosa,mediamosa,git://github.com/mediamosa/mediamosa.git,http://api.github.com,github_repo
spray,spray,git://github.com/spray/spray.git,http://api.github.com,github_repo
TarsosDSP,JorenSix,git://github.com/JorenSix/TarsosDSP.git,http://api.github.com,github_repo
jq-console,replit-archive,git://github.com/replit-archive/jq-console.git,http://api.github.com,github_repo
i18n-node,mashpie,git://github.com/mashpie/i18n-node.git,http://api.github.com,github_repo
tmux-MacOSX-pasteboard,ChrisJohnsen,git://github.com/ChrisJohnsen/tmux-MacOSX-pasteboard.git,http://api.github.com,github_repo
arquillian-container-glassfish,arquillian,git://github.com/arquillian/arquillian-container-glassfish.git,http://api.github.com,github_repo
arquillian-extension-drone,arquillian,git://github.com/arquillian/arquillian-extension-drone.git,http://api.github.com,github_repo
essential-js-design-patterns,addyosmani,git://github.com/addyosmani/essential-js-design-patterns.git,http://api.github.com,github_repo
LaTeXTools,SublimeText,git://github.com/SublimeText/LaTeXTools.git,http://api.github.com,github_repo
pkg,freebsd,git://github.com/freebsd/pkg.git,http://api.github.com,github_repo
python-snappy,andrix,git://github.com/andrix/python-snappy.git,http://api.github.com,github_repo
ipxe,ipxe,git://github.com/ipxe/ipxe.git,http://api.github.com,github_repo
php-ssh,Herzult,git://github.com/Herzult/php-ssh.git,http://api.github.com,github_repo
Flocking,colinbdclark,git://github.com/colinbdclark/Flocking.git,http://api.github.com,github_repo
acrylamid,posativ,git://github.com/posativ/acrylamid.git,http://api.github.com,github_repo
vim-easymotion,easymotion,git://github.com/easymotion/vim-easymotion.git,http://api.github.com,github_repo
node-tar,npm,git://github.com/npm/node-tar.git,http://api.github.com,github_repo
picnet_closure_repo,PicNet,git://github.com/PicNet/picnet_closure_repo.git,http://api.github.com,github_repo
tablib,kennethreitz,git://github.com/kennethreitz/tablib.git,http://api.github.com,github_repo
potlatch2,systemed,git://github.com/systemed/potlatch2.git,http://api.github.com,github_repo
social-connect,rodrigoprimo,git://github.com/rodrigoprimo/social-connect.git,http://api.github.com,github_repo
burp,grke,git://github.com/grke/burp.git,http://api.github.com,github_repo
Equalizer,Eyescale,git://github.com/Eyescale/Equalizer.git,http://api.github.com,github_repo
query,ctpconsulting,git://github.com/ctpconsulting/query.git,http://api.github.com,github_repo
flann,mariusmuja,git://github.com/mariusmuja/flann.git,http://api.github.com,github_repo
SVProgressHUD,SVProgressHUD,git://github.com/SVProgressHUD/SVProgressHUD.git,http://api.github.com,github_repo
skyphp,SkyPHP,git://github.com/SkyPHP/skyphp.git,http://api.github.com,github_repo
fitbitphp,pavelrisenberg,git://github.com/pavelrisenberg/fitbitphp.git,http://api.github.com,github_repo
billy,emadb,git://github.com/emadb/billy.git,http://api.github.com,github_repo
play,play,git://github.com/play/play.git,http://api.github.com,github_repo
jsr107spec,jsr107,git://github.com/jsr107/jsr107spec.git,http://api.github.com,github_repo
firmata.js,firmata,git://github.com/firmata/firmata.js.git,http://api.github.com,github_repo
node-mongoskin,kissjs,git://github.com/kissjs/node-mongoskin.git,http://api.github.com,github_repo
spine,spine,git://github.com/spine/spine.git,http://api.github.com,github_repo
fastJSON,mgholam,git://github.com/mgholam/fastJSON.git,http://api.github.com,github_repo
pragyan,delta,git://github.com/delta/pragyan.git,http://api.github.com,github_repo
silverstripe-translatable,silverstripe,git://github.com/silverstripe/silverstripe-translatable.git,http://api.github.com,github_repo
shapesmith.deprecated,bjnortier,git://github.com/bjnortier/shapesmith.deprecated.git,http://api.github.com,github_repo
shellshape,timbertson,git://github.com/timbertson/shellshape.git,http://api.github.com,github_repo
active_directory,Mazwak,git://github.com/Mazwak/active_directory.git,http://api.github.com,github_repo
djangopeople,django,git://github.com/django/djangopeople.git,http://api.github.com,github_repo
PSL1GHT,ps3dev,git://github.com/ps3dev/PSL1GHT.git,http://api.github.com,github_repo
Bonfire,ci-bonfire,git://github.com/ci-bonfire/Bonfire.git,http://api.github.com,github_repo
nodeenv,ekalinin,git://github.com/ekalinin/nodeenv.git,http://api.github.com,github_repo
api,nodejs-es,git://github.com/nodejs-es/api.git,http://api.github.com,github_repo
jsdiff,kpdecker,git://github.com/kpdecker/jsdiff.git,http://api.github.com,github_repo
documentation,citation-style-language,git://github.com/citation-style-language/documentation.git,http://api.github.com,github_repo
Force.com-JavaScript-REST-Toolkit,developerforce,git://github.com/developerforce/Force.com-JavaScript-REST-Toolkit.git,http://api.github.com,github_repo
bittorrent.org,bittorrent,git://github.com/bittorrent/bittorrent.org.git,http://api.github.com,github_repo
money,moneyphp,git://github.com/moneyphp/money.git,http://api.github.com,github_repo
core,fuel,git://github.com/fuel/core.git,http://api.github.com,github_repo
dfs-datastores,nathanmarz,git://github.com/nathanmarz/dfs-datastores.git,http://api.github.com,github_repo
exitwp,thomasf,git://github.com/thomasf/exitwp.git,http://api.github.com,github_repo
when,cujojs,git://github.com/cujojs/when.git,http://api.github.com,github_repo
asakusafw,asakusafw,git://github.com/asakusafw/asakusafw.git,http://api.github.com,github_repo
MapCraft,Foxhind,git://github.com/Foxhind/MapCraft.git,http://api.github.com,github_repo
Pyrseas,perseas,git://github.com/perseas/Pyrseas.git,http://api.github.com,github_repo
Multiverse-Core,Multiverse,git://github.com/Multiverse/Multiverse-Core.git,http://api.github.com,github_repo
Multiverse-Portals,Multiverse,git://github.com/Multiverse/Multiverse-Portals.git,http://api.github.com,github_repo
Multiverse-SignPortals,Multiverse,git://github.com/Multiverse/Multiverse-SignPortals.git,http://api.github.com,github_repo
libthumbor,thumbor,git://github.com/thumbor/libthumbor.git,http://api.github.com,github_repo
archi,archimatetool,git://github.com/archimatetool/archi.git,http://api.github.com,github_repo
stapler,stapler,git://github.com/stapler/stapler.git,http://api.github.com,github_repo
ransack,activerecord-hackery,git://github.com/activerecord-hackery/ransack.git,http://api.github.com,github_repo
CocoaLumberjack,CocoaLumberjack,git://github.com/CocoaLumberjack/CocoaLumberjack.git,http://api.github.com,github_repo
XMPPFramework,robbiehanson,git://github.com/robbiehanson/XMPPFramework.git,http://api.github.com,github_repo
ofxCv,kylemcdonald,git://github.com/kylemcdonald/ofxCv.git,http://api.github.com,github_repo
initscripts,Supervisor,git://github.com/Supervisor/initscripts.git,http://api.github.com,github_repo
celluloid,celluloid,git://github.com/celluloid/celluloid.git,http://api.github.com,github_repo
backbonetutorials,thomasdavis,git://github.com/thomasdavis/backbonetutorials.git,http://api.github.com,github_repo
ehcache-jcache,ehcache,git://github.com/ehcache/ehcache-jcache.git,http://api.github.com,github_repo
nconf,indexzero,git://github.com/indexzero/nconf.git,http://api.github.com,github_repo
flight,mikecao,git://github.com/mikecao/flight.git,http://api.github.com,github_repo
PLM,BuggleInc,git://github.com/BuggleInc/PLM.git,http://api.github.com,github_repo
Atlantis,Atlantis-PBEM,git://github.com/Atlantis-PBEM/Atlantis.git,http://api.github.com,github_repo
UML-Designer,ObeoNetwork,git://github.com/ObeoNetwork/UML-Designer.git,http://api.github.com,github_repo
PySurfer,nipy,git://github.com/nipy/PySurfer.git,http://api.github.com,github_repo
r509,r509,git://github.com/r509/r509.git,http://api.github.com,github_repo
ipad_charge,mkorenkov,git://github.com/mkorenkov/ipad_charge.git,http://api.github.com,github_repo
crash,crashub,git://github.com/crashub/crash.git,http://api.github.com,github_repo
fixture-factory,six2six,git://github.com/six2six/fixture-factory.git,http://api.github.com,github_repo
egit-github,eclipse,git://github.com/eclipse/egit-github.git,http://api.github.com,github_repo
jgit,eclipse,git://github.com/eclipse/jgit.git,http://api.github.com,github_repo
csvkit,wireservice,git://github.com/wireservice/csvkit.git,http://api.github.com,github_repo
iTerm2-Color-Schemes,mbadolato,git://github.com/mbadolato/iTerm2-Color-Schemes.git,http://api.github.com,github_repo
shogun,shogun-toolbox,git://github.com/shogun-toolbox/shogun.git,http://api.github.com,github_repo
ddb,pszturmaj,git://github.com/pszturmaj/ddb.git,http://api.github.com,github_repo
WebViewer,OpenWebGlobe,git://github.com/OpenWebGlobe/WebViewer.git,http://api.github.com,github_repo
census,ireapps,git://github.com/ireapps/census.git,http://api.github.com,github_repo
WorldBorder,Brettflan,git://github.com/Brettflan/WorldBorder.git,http://api.github.com,github_repo
vraptor-dash,caelum,git://github.com/caelum/vraptor-dash.git,http://api.github.com,github_repo
reqwest,ded,git://github.com/ded/reqwest.git,http://api.github.com,github_repo
bo-android,wuan,git://github.com/wuan/bo-android.git,http://api.github.com,github_repo
Gyazz,masui,git://github.com/masui/Gyazz.git,http://api.github.com,github_repo
orm,fuel,git://github.com/fuel/orm.git,http://api.github.com,github_repo
virtus,solnic,git://github.com/solnic/virtus.git,http://api.github.com,github_repo
ghc,ghc,git://github.com/ghc/ghc.git,http://api.github.com,github_repo
SVGKit,SVGKit,git://github.com/SVGKit/SVGKit.git,http://api.github.com,github_repo
plantuml-syntax,aklt,git://github.com/aklt/plantuml-syntax.git,http://api.github.com,github_repo
Instantfox,estivo,git://github.com/estivo/Instantfox.git,http://api.github.com,github_repo
calipso,cliftonc,git://github.com/cliftonc/calipso.git,http://api.github.com,github_repo
gnome-pomodoro,codito,git://github.com/codito/gnome-pomodoro.git,http://api.github.com,github_repo
django-geoposition,philippbosch,git://github.com/philippbosch/django-geoposition.git,http://api.github.com,github_repo
ofxEdsdk,kylemcdonald,git://github.com/kylemcdonald/ofxEdsdk.git,http://api.github.com,github_repo
jiffy,davisp,git://github.com/davisp/jiffy.git,http://api.github.com,github_repo
pooler,seth,git://github.com/seth/pooler.git,http://api.github.com,github_repo
Board3-Portal,board3,git://github.com/board3/Board3-Portal.git,http://api.github.com,github_repo
klein.php,klein,git://github.com/klein/klein.php.git,http://api.github.com,github_repo
geonode,GFDRR,git://github.com/GFDRR/geonode.git,http://api.github.com,github_repo
forml,texodus,git://github.com/texodus/forml.git,http://api.github.com,github_repo
straight.plugin,ironfroggy,git://github.com/ironfroggy/straight.plugin.git,http://api.github.com,github_repo
Fixed-Header-Table,markmalek,git://github.com/markmalek/Fixed-Header-Table.git,http://api.github.com,github_repo
hpfeeds,rep,git://github.com/rep/hpfeeds.git,http://api.github.com,github_repo
magneto-debug,madalinoprea,git://github.com/madalinoprea/magneto-debug.git,http://api.github.com,github_repo
Mink,minkphp,git://github.com/minkphp/Mink.git,http://api.github.com,github_repo
hotcocoa,HotCocoa,git://github.com/HotCocoa/hotcocoa.git,http://api.github.com,github_repo
SugarCRM-REST-API-Wrapper-Class,asakusuma,git://github.com/asakusuma/SugarCRM-REST-API-Wrapper-Class.git,http://api.github.com,github_repo
Ender,ender-js,git://github.com/ender-js/Ender.git,http://api.github.com,github_repo
puppi,example42,git://github.com/example42/puppi.git,http://api.github.com,github_repo
ethanschoonover.com-OLD,altercation,git://github.com/altercation/ethanschoonover.com-OLD.git,http://api.github.com,github_repo
timepicker,fgelinas,git://github.com/fgelinas/timepicker.git,http://api.github.com,github_repo
MQTT.js,mqttjs,git://github.com/mqttjs/MQTT.js.git,http://api.github.com,github_repo
pods,pods-framework,git://github.com/pods-framework/pods.git,http://api.github.com,github_repo
nib,stylus,git://github.com/stylus/nib.git,http://api.github.com,github_repo
newsyc,grp,git://github.com/grp/newsyc.git,http://api.github.com,github_repo
echo3,echo3,git://github.com/echo3/echo3.git,http://api.github.com,github_repo
rpms,repoforge,git://github.com/repoforge/rpms.git,http://api.github.com,github_repo
landez,makinacorpus,git://github.com/makinacorpus/landez.git,http://api.github.com,github_repo
CellProfiler,CellProfiler,git://github.com/CellProfiler/CellProfiler.git,http://api.github.com,github_repo
yate,pasaran,git://github.com/pasaran/yate.git,http://api.github.com,github_repo
osate2,osate,git://github.com/osate/osate2.git,http://api.github.com,github_repo
mldonkey,ygrek,git://github.com/ygrek/mldonkey.git,http://api.github.com,github_repo
silverstripe-polls,mateusz,git://github.com/mateusz/silverstripe-polls.git,http://api.github.com,github_repo
Cicero-Word-Generator,akeshet,git://github.com/akeshet/Cicero-Word-Generator.git,http://api.github.com,github_repo
everyauth,bnoguchi,git://github.com/bnoguchi/everyauth.git,http://api.github.com,github_repo
compyte,inducer,git://github.com/inducer/compyte.git,http://api.github.com,github_repo
pyopencl,inducer,git://github.com/inducer/pyopencl.git,http://api.github.com,github_repo
